Word	Part-Of-Speech	Weight	Frequency
数字银行	n_new	7.59	3
长线资金	n_new	7.59	3
港股通	n_new	7.59	3
行业均值	n_new	7.59	3
吞噬利润	n_new	7.59	3
轻型银行	n_new	7.59	3
金服	n_new	7.50	7
温州银行	n_new	7.45	5
综合授信	n_new	7.41	6
万联	n_new	7.38	4
协会发布	n_new	7.38	4
青农	n_new	7.38	4
头部机构	n_new	7.38	4
系列报道	n_new	7.26	2
中国银河	n_new	7.20	5
灵活配置混合型证券投资基金	n_new	7.17	19
保荐机构	n_new	7.06	6
华夏基金	n_new	7.06	6
变更保荐	n_new	7.06	6
公告速递	n_new	7.06	18
使用闲置	n_new	6.85	55
继续扩容	n_new	6.76	2
金融业战	n_new	6.76	2
存量贷款	n_new	6.76	2
企业复工复产	n_new	6.53	7
公告提示	n_new	6.43	16
兴证	n_new	6.42	24
进展公告	n_new	6.27	123
闲置自有资金进行	n_new	4.69	24
闲置自有资金进行现金管理	n_new	3.90	17
闲置自有资金购买	n_new	3.28	23
晚间公告热点追踪	n_new	3.25	17
全资子公司	n_new	1.99	18
同比增长	n_new	1.77	34
负增长	n_new	1.70	10
创新高	n_new	1.66	22
任职资格	n_new	1.55	31
多亿	n_new	1.48	7
增量资金	n_new	1.21	7
突遭	n_new	1.07	4
民营企业	n_new	1.04	3
营业收入	n_new	1.04	3
外贸企业	n_new	1.02	4
