Word	Part-Of-Speech	Weight	Frequency
上海总部	n_new	8.18	13
违反支付	n_new	8.13	6
分配利润	n_new	8.12	3
上海地区	n_new	8.07	4
达到5%	n_new	8.07	4
上半年净赚	n_new	8.07	4
审核通过	n_new	8.00	5
太保总裁	n_new	8.00	5
对外担保	n_new	7.99	10
失实言论	n_new	7.97	8
结果公告	n_new	7.92	14
最新回应	n_new	7.87	6
使用情况	n_new	7.78	14
解决中小	n_new	7.76	2
结构改善	n_new	7.76	2
战略高度	n_new	7.76	2
产品价格	n_new	7.76	2
拟给予	n_new	7.76	2
股值得	n_new	7.76	2
金融品牌	n_new	7.76	2
利息收入	n_new	7.76	2
西安银行	n_new	7.76	2
法人银行	n_new	7.76	2
稳定警报	n_new	7.76	4
轻资产	n_new	7.76	2
银行抢	n_new	7.76	2
机构看好	n_new	7.76	2
概念股	n_new	7.76	2
中期业绩	n_new	7.76	2
流入房地产	n_new	7.76	2
诉讼进展	n_new	7.76	2
监管促	n_new	7.76	2
安信	n_new	7.76	2
产融	n_new	7.76	4
净流入	n_new	7.76	2
公司增资	n_new	7.76	2
川商	n_new	7.76	2
侵吞资产	n_new	7.76	2
金融牌照	n_new	7.76	2
隐藏利润	n_new	7.76	2
同日出手	n_new	7.76	2
举报侵吞	n_new	7.76	2
银行同日	n_new	7.76	2
基准利率	n_new	7.76	2
地方银行	n_new	7.60	3
两岸企业	n_new	7.59	3
完成登记	n_new	7.59	3
担任上海	n_new	7.59	3
调降	n_new	7.59	3
股今	n_new	7.59	3
到期收回	n_new	7.59	3
信息疑	n_new	7.59	3
违规挪用	n_new	7.59	3
信用卡分期	n_new	7.59	3
主要股东	n_new	7.38	4
长三角区域	n_new	7.38	4
基金份额	n_new	7.34	21
公告精选	n_new	7.23	15
会议决议	n_new	7.21	24
部分暂时	n_new	7.20	5
使用闲置	n_new	7.19	22
混合型证券投资基金	n_new	7.10	26
公告速递	n_new	7.02	19
雅运	n_new	6.35	19
触发稳定股价措施	n_new	5.20	9
证券投资基金基金份额	n_new	3.94	18
属正常商业行为	n_new	3.91	11
属于正常商业行为	n_new	3.56	10
成长混合型证券投资基金	n_new	3.35	2
贷款余额	n_new	2.20	13
同比增长	n_new	1.90	44
绿色通道	n_new	1.88	12
任职资格	n_new	1.70	21
多亿	n_new	1.64	14
全资子公司	n_new	1.29	8
授信额度	n_new	1.27	12
社保基金	n_new	1.26	4
行政处罚	n_new	1.25	5
负增长	n_new	1.23	6
创新高	n_new	1.07	6
创历史	n_new	1.06	5
营业收入	n_new	1.04	3
