ticker,date,variance
000001,2016-08-22,0.010503227525932246
000001,2016-08-23,0.010816379126288196
000001,2016-08-24,0.012175414565091653
000001,2016-08-25,0.010301089952048639
000001,2016-08-26,0.008804511904195313
000001,2016-08-29,0.008063117610771607
000001,2016-08-30,0.007309550558163208
000001,2016-08-31,0.008270147606659353
000001,2016-09-01,0.007617306087484028
000001,2016-09-02,0.008017441442279609
000001,2016-09-05,0.006813203050690905
000001,2016-09-06,0.006458539542808526
000001,2016-09-07,0.008334726809435746
000001,2016-09-08,0.00523123836812422
000001,2016-09-09,0.004134147192703021
000001,2016-09-12,0.0038590852379142234
000001,2016-09-13,0.01928419053990626
000001,2016-09-14,0.008618417436434267
000001,2016-09-19,0.010904715302652244
000001,2016-09-20,0.009486853380084497
000001,2016-09-21,0.00764643849824091
000001,2016-09-22,0.00732685649726916
000001,2016-09-23,0.010545400703633061
000001,2016-09-26,0.00825541686050888
000001,2016-09-27,0.009299552913197517
000001,2016-09-28,0.007810277029403138
000001,2016-09-29,0.006925060185478729
000001,2016-09-30,0.006426655587985206
000001,2016-10-10,0.0063730798027529815
000001,2016-10-11,0.006481436879782137
000001,2016-10-12,0.006740358343153937
000001,2016-10-13,0.006213327145306147
000001,2016-10-14,0.006562281896526897
000001,2016-10-17,0.006277936627589222
000001,2016-10-18,0.0065899492984882214
000001,2016-10-19,0.006595922218421814
000001,2016-10-20,0.006403820550268976
000001,2016-10-21,0.006233104190568468
000001,2016-10-24,0.006419922593784808
000001,2016-10-25,0.0068196045123967665
000001,2016-10-26,0.006793223907184607
000001,2016-10-27,0.006854714696281365
000001,2016-10-28,0.006845642704294099
000001,2016-10-31,0.006838837567755805
000001,2016-11-01,0.006829390200419144
000001,2016-11-02,0.004870807879539283
000001,2016-11-03,0.005594525727296781
000001,2016-11-04,0.00572390056959905
000001,2016-11-07,0.004884380150591486
000001,2016-11-08,0.004855054422255809
000001,2016-11-09,0.00502057403492946
000001,2016-11-10,0.005239239138395067
000001,2016-11-11,0.005309377091897986
000001,2016-11-14,0.00522028267035987
000001,2016-11-15,0.00476647429929718
000001,2016-11-16,0.004716098923137756
000001,2016-11-17,0.004685024164995192
000001,2016-11-18,0.004712696263675318
000001,2016-11-21,0.0044349413782354685
000001,2016-11-22,0.004896654455506724
000001,2016-11-23,0.00532840309169466
000001,2016-11-24,0.008628176980176165
000001,2016-11-25,0.005329310230539034
000001,2016-11-28,0.006008388757606121
000001,2016-11-29,0.00585369739544775
000001,2016-11-30,0.00624827161559517
000001,2016-12-01,0.006036918187304437
000001,2016-12-02,0.006021210123755601
000001,2016-12-05,0.0060862611042295095
000001,2016-12-06,0.006150875020321435
000001,2016-12-07,0.0060892426641027805
000001,2016-12-08,0.005918878950559651
000001,2016-12-09,0.005920170091167805
000001,2016-12-12,0.006374048298132186
000001,2016-12-13,0.007166378923054888
000001,2016-12-14,0.007356723626850407
000001,2016-12-15,0.008364001229057847
000001,2016-12-16,0.007805293108495116
000001,2016-12-19,0.007738353390580299
000001,2016-12-20,0.007771626865046919
000001,2016-12-21,0.007945886516000004
000001,2016-12-22,0.007832292691881803
000001,2016-12-23,0.007680447991631146
000001,2016-12-26,0.007668573517729242
000001,2016-12-27,0.007656139502532503
000001,2016-12-28,0.007731712024945593
000001,2016-12-29,0.007741399054803539
000001,2016-12-30,0.007658441202884304
000001,2017-01-03,0.007636686429162856
000001,2017-01-04,0.007375599656775208
000001,2017-01-05,0.007243239394461316
000001,2017-01-06,0.007001694135735893
000001,2017-01-09,0.006399903000969515
000001,2017-01-10,0.005219211857901317
000001,2017-01-11,0.004448200213099911
000001,2017-01-12,0.00422926377404237
000001,2017-01-13,0.0027846896119671223
000001,2017-01-16,0.0030532714323080155
000001,2017-01-17,0.002943391036194092
000001,2017-01-18,0.0025428411117337374
000001,2017-01-19,0.0027712217947741904
000001,2017-01-20,0.0026243148967510744
000001,2017-01-23,0.003049598379058309
000001,2017-01-24,0.002734908435304055
000001,2017-01-25,0.0038955427569233887
000001,2017-01-26,0.003563997135544812
000001,2017-02-03,0.0046209724124282245
000001,2017-02-06,0.0061334520375747915
000001,2017-02-07,0.005134093097083688
000001,2017-02-08,0.00451359732612294
000001,2017-02-09,0.003453770104232876
000001,2017-02-10,0.0030316727183566958
000001,2017-02-13,0.003034983116921711
000001,2017-02-14,0.003969951935219446
000001,2017-02-15,0.003299837582865039
000001,2017-02-16,0.0034829029492061576
000001,2017-02-17,0.0032094876326861266
000001,2017-02-20,0.003759892443349352
000001,2017-02-21,0.00874306053119934
000001,2017-02-22,0.007105070128264925
000001,2017-02-23,0.004625924173051301
000001,2017-02-24,0.005821889373312932
000001,2017-02-27,0.005823701477171848
000001,2017-02-28,0.00645725684622734
000001,2017-03-01,0.0066175926141207875
000001,2017-03-02,0.004029090246775785
000001,2017-03-03,0.005312335349105845
000001,2017-03-06,0.005342848554627718
000001,2017-03-07,0.00535771760596788
000001,2017-03-08,0.005335009569222441
000001,2017-03-09,0.005398206768598094
000001,2017-03-10,0.0054455824415002765
000001,2017-03-13,0.005574903405870723
000001,2017-03-14,0.005524666218975881
000001,2017-03-15,0.00535746013661964
000001,2017-03-16,0.005055679484543724
000001,2017-03-17,0.005004080630562243
000001,2017-03-20,0.006884764422577834
000001,2017-03-21,0.006829177200671595
000001,2017-03-22,0.007656167422301867
000001,2017-03-23,0.007459304812432402
000001,2017-03-24,0.007293141133522072
000001,2017-03-27,0.0068215364084514086
000001,2017-03-28,0.006671535637559113
000001,2017-03-29,0.006675768787184446
000001,2017-03-30,0.006382040811465946
000001,2017-03-31,0.006492150442137371
000001,2017-04-05,0.006789749112488876
000001,2017-04-06,0.0059173236414538045
000001,2017-04-07,0.005868038922257579
000001,2017-04-10,0.006221586710599637
000001,2017-04-11,0.005765470945874382
000001,2017-04-12,0.005793496973389215
000001,2017-04-13,0.0056763548286084455
000001,2017-04-14,0.005555759616459898
000001,2017-04-17,0.004866848763254878
000001,2017-04-18,0.00553858047564363
000001,2017-04-19,0.005299844585462191
000001,2017-04-20,0.0061447631132052144
000001,2017-04-21,0.0060569774364977675
000001,2017-04-24,0.006198205650874383
000001,2017-04-25,0.006184299259432988
000001,2017-04-26,0.00640683920093677
000001,2017-04-27,0.006299910924260761
000001,2017-04-28,0.0062732933673999075
000001,2017-05-02,0.0062092145973585465
000001,2017-05-03,0.006139556658709508
000001,2017-05-04,0.004921083629086671
000001,2017-05-05,0.005966231585476768
000001,2017-05-08,0.007131903033212875
000001,2017-05-09,0.00620552904058704
000001,2017-05-10,0.006396920224142625
000001,2017-05-11,0.006440943350982174
000001,2017-05-12,0.0064523632579557245
000001,2017-05-15,0.007989299934244925
000001,2017-05-16,0.009352712248425998
000001,2017-05-17,0.00789230609807606
000001,2017-05-18,0.007713032082282569
000001,2017-05-19,0.00925426760546625
000001,2017-05-22,0.007584408943558136
000001,2017-05-23,0.007537191031437537
000001,2017-05-24,0.00946968315999506
000001,2017-05-25,0.008002666013694796
000001,2017-05-26,0.010312437090135091
000001,2017-05-31,0.010230445768519583
000001,2017-06-01,0.01058309563340839
000001,2017-06-02,0.01027554287265495
000001,2017-06-05,0.010390254581595542
000001,2017-06-06,0.010206573896522603
000001,2017-06-07,0.010210857943674824
000001,2017-06-08,0.011643890441458915
000001,2017-06-09,0.010959048426143966
000001,2017-06-12,0.010550972830451215
000001,2017-06-13,0.010352365754029346
000001,2017-06-14,0.010093025344991388
000001,2017-06-15,0.010126446670461729
000001,2017-06-16,0.010049974131586736
000001,2017-06-19,0.008194382904884808
000001,2017-06-20,0.008137597010792402
000001,2017-06-21,0.009266404084681403
000001,2017-06-22,0.009123618309849202
000001,2017-06-23,0.00907181277908499
000001,2017-06-26,0.009062623303014791
000001,2017-06-27,0.009065140613094448
000001,2017-06-28,0.008307933414285415
000001,2017-06-29,0.008283864605719806
000001,2017-06-30,0.008243184251409465
000001,2017-07-03,0.00813169340734749
000001,2017-07-04,0.008028855533179809
000001,2017-07-05,0.008112637119301117
000001,2017-07-06,0.007405421202019247
000001,2017-07-07,0.007144309908291921
000001,2017-07-10,0.0050634016415526594
000001,2017-07-11,0.006150422294838942
000001,2017-07-12,0.015150711098537384
000001,2017-07-13,0.013878468294266559
000001,2017-07-14,0.05013099625799216
000001,2017-07-17,0.01807599156544388
000001,2017-07-18,0.019015083914326786
000001,2017-07-19,0.019337922551786003
000001,2017-07-20,0.01609148212337528
000001,2017-07-21,0.016285582915565214
000001,2017-07-24,0.01994315971469322
000001,2017-07-25,0.01615612609880706
000001,2017-07-26,0.016038589762801182
000001,2017-07-27,0.01692367590161973
000001,2017-07-28,0.017178181823455554
000001,2017-07-31,0.02098533010864672
000001,2017-08-01,0.01715265202675275
000001,2017-08-02,0.021666945364995777
000001,2017-08-03,0.02030232415031482
000001,2017-08-04,0.020041330994259806
000001,2017-08-07,0.019503177969909684
000001,2017-08-08,0.01964706646567512
000001,2017-08-09,0.019334390689915906
000001,2017-08-10,0.0203009721456008
000001,2017-08-11,0.02028527856068593
000001,2017-08-14,0.02334451943255286
000001,2017-08-15,0.023332329273542514
000001,2017-08-16,0.023172370512424868
000001,2017-08-17,0.02287430374137534
000001,2017-08-18,0.02099294083383938
000001,2017-08-21,0.02005234117481066
000001,2017-08-22,0.01921029000784977
000001,2017-08-23,0.01906070974688337
000001,2017-08-24,0.018954108973026258
000001,2017-08-25,0.019956850891588315
000001,2017-08-28,0.01942984635255321
000001,2017-08-29,0.019334378747454653
000001,2017-08-30,0.02006739215396014
000001,2017-08-31,0.020305564513775576
000001,2017-09-01,0.01989584862213135
000001,2017-09-04,0.019502495172511937
000001,2017-09-05,0.02181279370245661
000001,2017-09-06,0.020590270329923496
000001,2017-09-07,0.02030985414129259
000001,2017-09-08,0.02059384921212497
000001,2017-09-11,0.02021682538341276
000001,2017-09-12,0.02008148346454237
000001,2017-09-13,0.019516291214443048
000001,2017-09-14,0.019553601531071767
000001,2017-09-15,0.019299821969503927
000001,2017-09-18,0.019100273215741665
000001,2017-09-19,0.018862699418980854
000001,2017-09-20,0.016928562564565038
000001,2017-09-21,0.018380337023827326
000001,2017-09-22,0.018395691036213472
000001,2017-09-25,0.011083672214859423
000001,2017-09-26,0.014722662933634209
000001,2017-09-27,0.017673266174742557
000001,2017-09-28,0.01490824673875615
000001,2017-09-29,0.015509920252811895
000001,2017-10-09,0.015948637071362095
000001,2017-10-10,0.013881007185486391
000001,2017-10-11,0.013505808203303547
000001,2017-10-12,0.01558723189556576
000001,2017-10-13,0.01554153996308616
000001,2017-10-16,0.015689301984798874
000001,2017-10-17,0.01569050415504092
000001,2017-10-18,0.014912607131117655
000001,2017-10-19,0.014705233426518652
000001,2017-10-20,0.014492131162378009
000001,2017-10-23,0.01275421413544172
000001,2017-10-24,0.014750962932981008
000001,2017-10-25,0.015051971290849118
000001,2017-10-26,0.014913741956409482
000001,2017-10-27,0.013109219309891255
000001,2017-10-30,0.016779496908418904
000001,2017-10-31,0.016402630698599766
000001,2017-11-01,0.01612925616960913
000001,2017-11-02,0.01600628085897132
000001,2017-11-03,0.015783854922718544
000001,2017-11-06,0.015544006620182217
000001,2017-11-07,0.014884075427289823
000001,2017-11-08,0.020322212744259917
000001,2017-11-09,0.017849952372908467
000001,2017-11-10,0.02019290213494179
000001,2017-11-13,0.01968180326312417
000001,2017-11-14,0.019436560750297927
000001,2017-11-15,0.021710287002331633
000001,2017-11-16,0.02147649873886967
000001,2017-11-17,0.02110282968490742
000001,2017-11-20,0.018059858507215375
000001,2017-11-21,0.02282772984482866
000001,2017-11-22,0.02641736404415521
000001,2017-11-23,0.02713003302498277
000001,2017-11-24,0.03047396499848437
000001,2017-11-27,0.030078675261926677
000001,2017-11-28,0.03232328247999626
000001,2017-11-29,0.03440455500144835
000001,2017-11-30,0.03194150305449638
000001,2017-12-01,0.03273458428286218
000001,2017-12-04,0.03319660147947149
000001,2017-12-05,0.03316536702732592
000001,2017-12-06,0.032469836909432684
000001,2017-12-07,0.032139913355580994
000001,2017-12-08,0.03110568150544008
000001,2017-12-11,0.0299906865648748
000001,2017-12-12,0.02979948586296837
000001,2017-12-13,0.0304472069747834
000001,2017-12-14,0.02975914941688906
000001,2017-12-15,0.029177052754942964
000001,2017-12-18,0.029200264298853345
000001,2017-12-19,0.024326111933975565
000001,2017-12-20,0.02835435532516927
000001,2017-12-21,0.024588076133301464
000001,2017-12-22,0.023229041298480475
000001,2017-12-25,0.021162446899941758
000001,2017-12-26,0.020925730076828207
000001,2017-12-27,0.021009623041557034
000001,2017-12-28,0.02102461359861843
000001,2017-12-29,0.02077955892129482
000001,2018-01-02,0.017500154325857158
000001,2018-01-03,0.024824182790664673
000001,2018-01-04,0.021648759780517658
000001,2018-01-05,0.020442933573375722
000001,2018-01-08,0.019980395496124164
000001,2018-01-09,0.02015768669191874
000001,2018-01-10,0.021046443594662293
000001,2018-01-11,0.021600048269377614
000001,2018-01-12,0.019554741513530594
000001,2018-01-15,0.01900994810977954
000001,2018-01-16,0.02262790959009076
000001,2018-01-17,0.0216418103383065
000001,2018-01-18,0.021394363394733537
000001,2018-01-19,0.02124006173988166
000001,2018-01-22,0.019883148431440525
000001,2018-01-23,0.02110307854314019
000001,2018-01-24,0.020727109811433945
000001,2018-01-25,0.02036976121200902
000001,2018-01-26,0.021463892390996296
000001,2018-01-29,0.020727473973363643
000001,2018-01-30,0.02106415304825549
000001,2018-01-31,0.019882518436545274
000001,2018-02-01,0.0212562419554164
000001,2018-02-02,0.02046493986235738
000001,2018-02-05,0.019047721109540307
000001,2018-02-06,0.02025497851119744
000001,2018-02-07,0.021933964738159287
000001,2018-02-08,0.0498761041542933
000001,2018-02-09,0.037308210393406704
000001,2018-02-12,0.05357909538589371
000001,2018-02-13,0.03890963949179737
000001,2018-02-14,0.032507905851191454
000001,2018-02-22,0.02514698323715567
000001,2018-02-23,0.029906947961553142
000001,2018-02-26,0.025782545159292194
000001,2018-02-27,0.022488123801874586
000001,2018-02-28,0.028312801262688144
000001,2018-03-01,0.026535660334881504
000001,2018-03-02,0.024152122675651484
000001,2018-03-05,0.02162587627192866
000001,2018-03-06,0.0196937982543578
000001,2018-03-07,0.022554487197503865
000001,2018-03-08,0.019806579131785233
000001,2018-03-09,0.01840472119739616
000001,2018-03-12,0.01613910136922153
000001,2018-03-13,0.012398317662721496
000001,2018-03-14,0.005649048837340579
000001,2018-03-15,0.015885224040815268
000001,2018-03-16,0.012814538096971959
000001,2018-03-19,0.011878718127021608
000001,2018-03-20,0.0154585531062157
000001,2018-03-21,0.013090139067149046
000001,2018-03-22,0.012611414252709873
000001,2018-03-23,0.014135873598869126
000001,2018-03-26,0.016706344806577737
000001,2018-03-27,0.022951513560382896
000001,2018-03-28,0.02064877226682563
000001,2018-03-29,0.013541469963610057
000001,2018-03-30,0.01787763427446417
000001,2018-04-02,0.014532043511213386
000001,2018-04-03,0.014184745566325685
000001,2018-04-04,0.015236708557876155
000001,2018-04-09,0.01502737346388062
000001,2018-04-10,0.016908669912732953
000001,2018-04-11,0.019085657751353083
000001,2018-04-12,0.037324502920805254
000001,2018-04-13,0.028391761500792895
000001,2018-04-16,0.015552772967170453
000001,2018-04-17,0.031029203971370906
000001,2018-04-18,0.026342165154941984
000001,2018-04-19,0.02704419294916863
000001,2018-04-20,0.02092251810496838
000001,2018-04-23,0.01675967814383711
000001,2018-04-24,0.01994216565025842
000001,2018-04-25,0.02233002058706829
000001,2018-04-26,0.020478891862949426
000001,2018-04-27,0.020876076163670577
000001,2018-05-02,0.026154108529993874
000001,2018-05-03,0.025547803157807438
000001,2018-05-04,0.024738109806967782
000001,2018-05-07,0.02335089411798146
000001,2018-05-08,0.02283196615202152
000001,2018-05-09,0.022497433416947862
000001,2018-05-10,0.02105660449309262
000001,2018-05-11,0.021535589556544305
000001,2018-05-14,0.008355664066393858
000001,2018-05-15,0.020853768044707136
000001,2018-05-16,0.011864703903346527
000001,2018-05-17,0.01675960917884275
000001,2018-05-18,0.02060875804426005
000001,2018-05-21,0.01495562169707514
000001,2018-05-22,0.012371407624282344
000001,2018-05-23,0.012002577017876076
000001,2018-05-24,0.012481106739207009
000001,2018-05-25,0.010994201975044093
000001,2018-05-28,0.010293474866215969
000001,2018-05-29,0.008987107994583576
000001,2018-05-30,0.011164682785755027
000001,2018-05-31,0.016429424085645752
000001,2018-06-01,0.01642086547148937
000001,2018-06-04,0.015555351716279555
000001,2018-06-05,0.015688745274369677
000001,2018-06-06,0.01390961650936287
000001,2018-06-07,0.01417501065510188
000001,2018-06-08,0.015127392220417014
000001,2018-06-11,0.015538075459085952
000001,2018-06-12,0.014571395368984818
000001,2018-06-13,0.01367795661277866
000001,2018-06-14,0.012095140510904944
000001,2018-06-15,0.012742357959021457
000001,2018-06-19,0.012465155933448784
000001,2018-06-20,0.014829173952634243
000001,2018-06-21,0.013354625661653059
000001,2018-06-22,0.014315313546470934
000001,2018-06-25,0.013753298288774283
000001,2018-06-26,0.01630129970628172
000001,2018-06-27,0.01617408916636423
000001,2018-06-28,0.016759777335543007
000001,2018-06-29,0.016737434038668276
000001,2018-07-02,0.017571110792332145
000001,2018-07-03,0.02078438819410012
000001,2018-07-04,0.020840772122616626
000001,2018-07-05,0.02048386513165494
000001,2018-07-06,0.020219422198845
000001,2018-07-09,0.017521481311565824
000001,2018-07-10,0.022964258219043177
000001,2018-07-11,0.02248647365121529
000001,2018-07-12,0.022426135532357533
000001,2018-07-13,0.01936796945325992
000001,2018-07-16,0.022211480114643873
000001,2018-07-17,0.019155171871258387
000001,2018-07-18,0.020559130590471954
000001,2018-07-19,0.019712764472198288
000001,2018-07-20,0.019018042590829
000001,2018-07-23,0.02298571531848314
000001,2018-07-24,0.024243423517252918
000001,2018-07-25,0.02330868903713174
000001,2018-07-26,0.02174526518414164
000001,2018-07-27,0.02140806422322855
000001,2018-07-30,0.020867922013438303
000001,2018-07-31,0.020950346741783428
000001,2018-08-01,0.020391495132555462
000001,2018-08-02,0.020947597448818807
000001,2018-08-03,0.021267866815109532
000001,2018-08-06,0.020673284068282387
000001,2018-08-07,0.0165163883583148
000001,2018-08-08,0.017008116945594585
000001,2018-08-09,0.01997144642521888
000001,2018-08-10,0.017927302848189223
000001,2018-08-13,0.020022975324067504
000001,2018-08-14,0.018259556653992162
000001,2018-08-15,0.01781788109639847
000001,2018-08-16,0.018316216281430816
000001,2018-08-17,0.018316063790507434
000001,2018-08-20,0.015337843059001557
000001,2018-08-21,0.017238266296944124
000001,2018-08-22,0.017950400954084903
000001,2018-08-23,0.01687907527291279
000001,2018-08-24,0.01682099134399726
000001,2018-08-27,0.02370253971379162
000001,2018-08-28,0.024676235599511022
000001,2018-08-29,0.02454050806949256
000001,2018-08-30,0.02138530212710015
000001,2018-08-31,0.02181797695160157
000001,2018-09-03,0.020392340184500094
000001,2018-09-04,0.02363605948216701
000001,2018-09-05,0.02338244168933509
000001,2018-09-06,0.025107786980673775
000001,2018-09-07,0.024637843013748304
000001,2018-09-10,0.021062875453679793
000001,2018-09-11,0.021261276365766454
000001,2018-09-12,0.020904295175384016
000001,2018-09-13,0.020273199277343015
000001,2018-09-14,0.0197592649054921
000001,2018-09-17,0.020167423670390535
000001,2018-09-18,0.02048314757899147
000001,2018-09-19,0.02254143391371196
000001,2018-09-20,0.020967551397962327
000001,2018-09-21,0.02032800177194075
000001,2018-09-25,0.022518813469995885
000001,2018-09-26,0.02157599666628671
000001,2018-09-27,0.02144485621070596
000001,2018-09-28,0.020681258681257485
000001,2018-10-08,0.021262414749109185
000001,2018-10-09,0.026742860155287977
000001,2018-10-10,0.023975001763423313
000001,2018-10-11,0.022695858553197702
000001,2018-10-12,0.025140704909735998
000001,2018-10-15,0.02878299659293175
000001,2018-10-16,0.028777777252061366
000001,2018-10-17,0.029297045067876355
000001,2018-10-18,0.028943277157979532
000001,2018-10-19,0.029022139758764325
000001,2018-10-22,0.03241378927155781
000001,2018-10-23,0.032856428774059504
000001,2018-10-24,0.03318933877892511
000001,2018-10-25,0.032927760695029805
000001,2018-10-26,0.033041709050911305
000001,2018-10-29,0.03263658498147967
000001,2018-10-30,0.03364103083969325
000001,2018-10-31,0.032602887927358666
000001,2018-11-01,0.030629198254508747
000001,2018-11-02,0.029670576943721334
000001,2018-11-05,0.029328218664783228
000001,2018-11-06,0.029031973552089824
000001,2018-11-07,0.028399608632311158
000001,2018-11-08,0.02699646083421132
000001,2018-11-09,0.02210148036125466
000001,2018-11-12,0.022235348327337423
000001,2018-11-13,0.02096332199461238
000001,2018-11-14,0.0186520975078234
000001,2018-11-15,0.015675256130071983
000001,2018-11-16,0.015153607500651126
000001,2018-11-19,0.014114800206513949
000001,2018-11-20,0.0196663342190969
000001,2018-11-21,0.01871388428642247
000001,2018-11-22,0.0173055964689271
000001,2018-11-23,0.019804492841176993
000001,2018-11-26,0.016082786463591615
000001,2018-11-27,0.01883993044406733
000001,2018-11-28,0.01686492272663812
000001,2018-11-29,0.018324755243665208
000001,2018-11-30,0.017622760811480332
000001,2018-12-03,0.016960052618125665
000001,2018-12-04,0.017053144719929723
000001,2018-12-05,0.016294766225583075
000001,2018-12-06,0.01442250772432859
000001,2018-12-07,0.014308419209784375
000001,2018-12-10,0.013265568043041086
000001,2018-12-11,0.014353836249614331
000001,2018-12-12,0.014131634637832863
000001,2018-12-13,0.012481173001890096
000001,2018-12-14,0.012473805629554387
000001,2018-12-17,0.01424040435187271
000001,2018-12-18,0.014094493800518967
000001,2018-12-19,0.014309189300093816
000001,2018-12-20,0.014583165750364955
000001,2018-12-21,0.014084857066682195
000001,2018-12-24,0.015483628770566615
000001,2018-12-25,0.01462081543889231
000001,2018-12-26,0.013661432557234988
000001,2018-12-27,0.012719741996328126
000001,2018-12-28,0.01271117187568289
000001,2019-01-02,0.014453386294557903
000001,2019-01-03,0.013744381275335506
000001,2019-01-04,0.013399420981711806
000001,2019-01-07,0.019135147850580903
000001,2019-01-08,0.01872328622539893
000001,2019-01-09,0.018510797519131126
000001,2019-01-10,0.019599694334720454
000001,2019-01-11,0.019686614319551998
000001,2019-01-14,0.019398192727982003
000001,2019-01-15,0.018871799585921802
000001,2019-01-16,0.0188122759330179
000001,2019-01-17,0.01965453728640286
000001,2019-01-18,0.02001304826890228
000001,2019-01-21,0.01761112309649763
000001,2019-01-22,0.019189354684669386
000001,2019-01-23,0.0182779992208561
000001,2019-01-24,0.017700012914224305
000001,2019-01-25,0.01759771958267201
000001,2019-01-28,0.019873262458430133
000001,2019-01-29,0.018990136066278612
000001,2019-01-30,0.0185066565946084
000001,2019-01-31,0.017424737163443737
000001,2019-02-01,0.016368437521678336
000001,2019-02-11,0.01543904065121716
000001,2019-02-12,0.014484937059237991
000001,2019-02-13,0.01612021429193467
000001,2019-02-14,0.015968433854751347
000001,2019-02-15,0.016099436283806258
000001,2019-02-18,0.017227544433147817
000001,2019-02-19,0.018051876987593456
000001,2019-02-20,0.017190813416972334
000001,2019-02-21,0.016876771904224576
000001,2019-02-22,0.016495893740362002
000001,2019-02-25,0.014718602401489044
