601939,建设银行,央行副行长刘桂平：扩大金融开放将为构建新发展格局提供巨大动能,2020-11-28,22:39,https://cj.sina.cn/articles/view/1733360754/6750fc7202000sygz
601939,建设银行,人民银行新任副行长刘桂平最新发言关注这一话题,2020-11-28,22:33,https://finance.sina.com.cn/roll/2020-11-28/doc-iiznctke3789824.shtml
601939,建设银行,央行新增1位副行长刘桂平 刚刚公开发声,2020-11-28,20:45,https://finance.sina.com.cn/china/gncj/2020-11-28/doc-iiznctke3782377.shtml
601939,建设银行,第二届中马经贸对接会举行,2020-11-28,19:26,https://finance.sina.com.cn/stock/relnews/cn/2020-11-28/doc-iiznezxs4192446.shtml
601939,建设银行,六大行紧急叫停贵金属开户，为啥六行同时行动？黄金白银该咋看？,2020-11-28,16:49,https://cj.sina.cn/articles/view/2219338054/8448694600100xy9h
601939,建设银行,建设银行(00939-HK)副董事长、执行董事及行长辞任,2020-11-28,16:13,https://finance.sina.com.cn/roll/2020-11-28/doc-iiznezxs4169256.shtml
601939,建设银行,重磅突发！工行等八大行紧急公告：暂停这项交易新开户，什么信号？,2020-11-28,14:58,https://cj.sina.cn/articles/view/2151768482/804161a201900sy3t
601939,建设银行,多家银行暂停个人账户贵金属新客户开户，究竟是何原因？,2020-11-28,14:13,https://cj.sina.cn/articles/view/1638782947/61add7e301900y0nj
601939,建设银行,重磅！工行、建行、中行、农行等六大行紧急公告：今日起暂停！,2020-11-28,12:24,https://cj.sina.cn/articles/view/2628413633/9caa68c101900rs77
601939,建设银行,8大银行此时集体警报！两大特点，什么信号？,2020-11-28,10:01,https://cj.sina.cn/articles/view/5617133798/14ecea8e600100r3qv
601939,建设银行,"这类避险资产怎么了？六大银行""组团围剿""",2020-11-28,09:49,https://finance.sina.com.cn/stock/hyyj/2020-11-28/doc-iiznctke3692805.shtml
601939,建设银行,六家银行暂停账户贵金属新开户 黄金信仰还在？,2020-11-28,09:31,https://finance.sina.com.cn/stock/zqgd/2020-11-28/doc-iiznctke3687497.shtml
