601229,上海银行,多家银行暂停个人账户贵金属新客户开户，究竟是何原因？,2020-11-28,14:13,https://cj.sina.cn/articles/view/1638782947/61add7e301900y0nj
601229,上海银行,上海银行被罚：绩效薪酬发早了,2020-11-28,08:38,https://finance.sina.com.cn/money/bank/bank_hydt/2020-11-28/doc-iiznctke3683848.shtml
601229,上海银行,突发！多家银行暂停个人账户贵金属新客户开户，究竟是何原因？,2020-11-27,21:05,http://finance.sina.com.cn/jinrong/yh/2020-11-27/doc-iiznezxs4060760.shtml
601229,上海银行,投资者提问：随着金融科技的发展，贵公司也提出要大力发展金融科技，这点对于投...,2020-11-27,17:38,https://finance.sina.com.cn/stock/relnews/dongmiqa/2020-11-27/doc-iiznezxs4029672.shtml
601229,上海银行,投资者提问：你好，相比其他地区的银行，如深圳的招行、平行；浙江的宁波银行和...,2020-11-27,17:38,https://finance.sina.com.cn/stock/relnews/dongmiqa/2020-11-27/doc-iiznezxs4029770.shtml
601229,上海银行,投资者提问：您好董秘，能否提供一下投资者咨询联系方式，邮件联系和官网留言均...,2020-11-27,17:37,https://finance.sina.com.cn/stock/relnews/dongmiqa/2020-11-27/doc-iiznctke3608447.shtml
601229,上海银行,投资者提问：董秘你好，今天看到包商银行破产，请问上海银行经营没有问题吧？好...,2020-11-27,17:37,https://finance.sina.com.cn/stock/relnews/dongmiqa/2020-11-27/doc-iiznctke3607674.shtml
601229,上海银行,投资者提问：半年报利润正增长，前三季度负增长，为什么不在半年报计提坏账？对...,2020-11-27,17:36,https://finance.sina.com.cn/stock/relnews/dongmiqa/2020-11-27/doc-iiznezxs4029145.shtml
601229,上海银行,上海银行养老金融：让简单回归老年客群,2020-11-27,17:31,https://finance.sina.com.cn/stock/stockzmt/2020-11-27/doc-iiznctke3611379.shtml
601229,上海银行,上海银行严重违反审慎经营规则、延期支付绩效薪酬被罚款80万元,2020-11-27,15:51,https://finance.sina.com.cn/money/bank/bank_hydt/2020-11-28/doc-iiznezxs4028637.shtml
601229,上海银行,员工私售理财产品、违反审慎经营规则 上海银行被罚180万,2020-11-27,13:47,https://finance.sina.com.cn/stock/relnews/cn/2020-11-27/doc-iiznctke3572041.shtml
601229,上海银行,上海银行因绩效考评问题被罚 新行长朱健会吸取教训吗,2020-11-27,13:07,https://finance.sina.com.cn/stock/relnews/cn/2020-11-27/doc-iiznctke3559000.shtml
601229,上海银行,上海银行员工私售理财产品收5张罚单,2020-11-27,06:05,https://finance.sina.com.cn/stock/relnews/cn/2020-11-27/doc-iiznctke3487493.shtml
601229,上海银行,因员工私售理财产品等 上海银行又被罚了,2020-11-27,06:00,https://finance.sina.com.cn/stock/relnews/cn/2020-11-27/doc-iiznctke3498462.shtml
601229,上海银行,信用负面跟踪20201126,2020-11-27,01:18,https://finance.sina.com.cn/stock/stockzmt/2020-11-27/doc-iiznctke3478279.shtml
601229,上海银行,(上接C9版)浙江兆龙互连科技股份有限公司首次公开发行股票并在创业板上市网下发行初步配售结果公告(下转C11版),2020-11-27,01:09,https://finance.sina.com.cn/roll/2020-11-27/doc-iiznctke3477128.shtml
601229,上海银行,上海银行股份有限公司 董事会五届二十四次临时会议决议公告,2020-11-27,01:09,https://finance.sina.com.cn/roll/2020-11-27/doc-iiznctke3477086.shtml
601229,上海银行,快讯｜绩效薪酬延期支付、员工私售理财产品 上海银行合计被罚180万,2020-11-26,20:01,https://finance.sina.com.cn/stock/relnews/cn/2020-11-26/doc-iiznezxs3867264.shtml
601229,上海银行,中国银行业10月新媒体传播：建行稳占流量高地 活动营销受青睐,2020-11-26,18:36,https://finance.sina.com.cn/stock/relnews/cn/2020-11-26/doc-iiznezxs3857254.shtml
601229,上海银行,因员工私售理财产品等 上海银行及分支机构被罚180万元,2020-11-26,17:05,https://finance.sina.com.cn/stock/relnews/cn/2020-11-26/doc-iiznctke3418702.shtml
601229,上海银行,上海银行及其分支行被罚180万元：严重违反审慎经营规则,2020-11-26,13:46,https://finance.sina.com.cn/roll/2020-11-26/doc-iiznezxs3802008.shtml
601229,上海银行,因严重违反审慎经营规则等 上海银行及其分支行被罚180万元,2020-11-26,13:26,https://finance.sina.com.cn/stock/relnews/cn/2020-11-26/doc-iiznctke3377597.shtml
601229,上海银行,上海银保监局：连发8张罚单，上海银行得5张,2020-11-26,09:25,https://finance.sina.com.cn/stock/relnews/cn/2020-11-26/doc-iiznezxs3759260.shtml
601229,上海银行,上海银行连收5张罚单：员工私售理财产品、违反审慎经营规则,2020-11-26,08:16,https://finance.sina.com.cn/stock/zqgd/2020-11-26/doc-iiznctke3316487.shtml
601229,上海银行,疫情影响下银行对公业务规模为何逆势增长？,2020-11-25,21:53,https://finance.sina.com.cn/roll/2020-11-25/doc-iiznctke3276674.shtml
601229,上海银行,违反审慎经营规则、支行员工私售理财产品 上海银行总行及两家分支行被罚180万元,2020-11-25,21:51,https://cj.sina.cn/articles/view/1988645095/768850e702000tffb
601229,上海银行,上海银行被罚150万 因员工私售理财产品等违法行为,2020-11-25,20:29,https://finance.sina.com.cn/roll/2020-11-25/doc-iiznctke3263877.shtml
601229,上海银行,上海银行被罚180万：未按规定延期支付绩效薪酬 员工私售理财产品,2020-11-25,19:00,https://finance.sina.com.cn/stock/relnews/cn/2020-11-25/doc-iiznezxs3680566.shtml
601229,上海银行,三张罚单连开 上海银行又被罚,2020-11-25,18:35,https://finance.sina.com.cn/stock/relnews/cn/2020-11-25/doc-iiznezxs3682480.shtml
601229,上海银行,上海银行总行及两家分支被罚180万：支行员工私售理财产品,2020-11-25,16:14,https://finance.sina.com.cn/jryx/bank/2020-11-25/doc-iiznctke3220551.shtml
601229,上海银行,上海银保监局行政处罚信息公开表（沪银保监银罚决字〔2020〕27号）,2020-11-25,16:06,https://finance.sina.com.cn/roll/2020-11-25/doc-iiznezxs3639759.shtml
601229,上海银行,关于浦银安盛季季添利定期开放债券型证券投资基金以通讯方式召开基金份额持有人大会的第二次提示性公告,2020-11-25,01:32,https://finance.sina.com.cn/roll/2020-11-25/doc-iiznctke3107732.shtml
601229,上海银行,视觉（中国）文化发展股份有限公司 关于为子公司提供担保的进展公告,2020-11-25,01:04,https://finance.sina.com.cn/roll/2020-11-25/doc-iiznezxs3528198.shtml
601229,上海银行,三季度净值型银行理财排名发布 160只产品获5星评价,2020-11-24,14:56,https://finance.sina.com.cn/roll/2020-11-24/doc-iiznctke3024463.shtml
601229,上海银行,上海电气与上海银行达成战略合作,2020-11-24,09:05,https://finance.sina.com.cn/stock/relnews/hk/2020-11-24/doc-iiznctke2961204.shtml
601229,上海银行,上海银行现1笔大宗交易 共成交260.70万元,2020-11-23,17:40,https://finance.sina.com.cn/stock/ggzz/2020-11-23/doc-iiznctke2874756.shtml
601229,上海银行,投资者提问：请问贵公司如何看待当前自身股票在二级市场的表现？贵公司认为目前...,2020-11-23,09:26,https://finance.sina.com.cn/stock/relnews/dongmiqa/2020-11-23/doc-iiznctke2783860.shtml
601229,上海银行,投资者提问：请问董秘：截止10.30日股东人数是多少？谢谢您！,2020-11-23,09:26,https://finance.sina.com.cn/stock/relnews/dongmiqa/2020-11-23/doc-iiznezxs3205945.shtml
601229,上海银行,投资者提问：贵公司管理层鲜见增持自家股票，只是在投资者近期提出疑问前提下才...,2020-11-23,09:26,https://finance.sina.com.cn/stock/relnews/dongmiqa/2020-11-23/doc-iiznctke2783800.shtml
601229,上海银行,（上接C8版）凯龙高科技股份有限公司首次公开发行股票并在创业板上市发行公告（下转C10版）,2020-11-23,02:50,https://finance.sina.com.cn/roll/2020-11-23/doc-iiznctke2755432.shtml
601229,上海银行,（上接C31版）江苏协和电子股份有限公司首次公开发行股票网下初步配售结果及网上中签结果公告（下转C33版）,2020-11-23,02:49,https://finance.sina.com.cn/roll/2020-11-23/doc-iiznctke2755413.shtml
